Date,Open,High,Low,Close,Adj Close,Volume
2004-11-01,0.2313700020313263,0.23201000690460205,0.23072999715805054,0.23083999752998352,0.23083999752998352,0
2004-11-02,0.23083999752998352,0.2326200008392334,0.23037999868392944,0.23214000463485718,0.23214000463485718,0
2004-11-03,0.23214000463485718,0.23255999386310577,0.2272700071334839,0.23120999336242676,0.23120999336242676,0
2004-11-04,0.23120999336242676,0.23308999836444855,0.23096999526023865,0.23240000009536743,0.23240000009536743,0
2004-11-05,0.23240000009536743,0.2341800034046173,0.23184999823570251,0.23416000604629517,0.23416000604629517,0
2004-11-08,0.23330000042915344,0.2346400022506714,0.23296000063419342,0.2339099943637848,0.2339099943637848,0
2004-11-09,0.23389999568462372,0.2351599931716919,0.2333499938249588,0.23483000695705414,0.23483000695705414,0
2004-11-10,0.23483000695705414,0.23544000089168549,0.23325000703334808,0.23385000228881836,0.23385000228881836,0
2004-11-11,0.23380999267101288,0.2342900037765503,0.23281000554561615,0.2337699979543686,0.2337699979543686,0
2004-11-12,0.23378999531269073,0.23419000208377838,0.2319599986076355,0.23342999815940857,0.23342999815940857,0
2004-11-15,0.2334499955177307,0.23496000468730927,0.23327000439167023,0.2347400039434433,0.2347400039434433,0
2004-11-16,0.2347400039434433,0.23507000505924225,0.23406000435352325,0.23465999960899353,0.23465999960899353,0
2004-11-17,0.23467999696731567,0.2357099950313568,0.23416000604629517,0.23551000654697418,0.23551000654697418,0
2004-11-18,0.23551000654697418,0.23576000332832336,0.23372000455856323,0.23518000543117523,0.23518000543117523,0
2004-11-19,0.23518000543117523,0.2365099936723709,0.23440000414848328,0.2356799989938736,0.2356799989938736,0
2004-11-22,0.23628999292850494,0.2374500036239624,0.23578999936580658,0.23733000457286835,0.23733000457286835,0
2004-11-23,0.23732000589370728,0.2380400002002716,0.23691999912261963,0.23767000436782837,0.23767000436782837,0
2004-11-24,0.23765000700950623,0.2379000037908554,0.23684999346733093,0.23746000230312347,0.23746000230312347,0
2004-11-25,0.23747999966144562,0.2376900017261505,0.23634999990463257,0.237419992685318,0.237419992685318,0
2004-11-26,0.237419992685318,0.23804999887943268,0.2355699986219406,0.23646000027656555,0.23646000027656555,0
2004-11-29,0.2366899996995926,0.2375900000333786,0.23578999936580658,0.2371399998664856,0.2371399998664856,0
2004-11-30,0.2371399998664856,0.23886999487876892,0.23656000196933746,0.2386000007390976,0.2386000007390976,0
2004-12-01,0.23860999941825867,0.24026000499725342,0.23763999342918396,0.23997999727725983,0.23997999727725983,0
2004-12-02,0.23996999859809875,0.24063000082969666,0.23855000734329224,0.23991000652313232,0.23991000652313232,0
2004-12-03,0.2398499995470047,0.24074000120162964,0.2388399988412857,0.2395399957895279,0.2395399957895279,0
2004-12-06,0.23930999636650085,0.2402700036764145,0.23889000713825226,0.2393600046634674,0.2393600046634674,0
